"vglm_cl_N" "em_cl_N" "em_el_N" "em_pel_N" "vglm_cl_norm" "em_cl_norm" "em_el_elr" "em_pel_elr"
363.178508594233 362.96907985292 360.252358812601 360.252358816118 -1.98463975065813 -2.0718057516067 2.83307536998109 2.83374622335577
629.319460939083 613.727719571959 601.609469199846 599.529403660459 1.27352137654967 1.20121858104895 5.28706121628147 5.27003288584456
382.076455266054 381.556322045626 378.181585659761 378.177927826495 -0.738148645512105 -0.765540361446385 0.660112281965667 0.660986538248835
393.685420221016 393.120561597584 388.989758429919 388.972313772772 -0.224552606415725 -0.244001921335211 0.142671603530289 0.143409975065879
383.888009648602 383.290743439251 379.348144489297 379.317204486666 -0.576628464326439 -0.60257820936723 0.440667829503582 0.443240295562646
362.762766348861 362.525313369582 359.686913133653 359.686695513852 -2.03727274784735 -1.99572971804266 2.85258627505209 2.85531619738595
402.121787312796 399.582572339647 392.808573459688 392.756763258502 0.0457909305800778 -0.00914066137705251 0.0231337498153152 0.023666655381021
407.883417420199 406.934644443618 402.33989109543 402.317582127871 0.220967912739152 0.189558307338885 0.00626281288441533 0.00615897257284814
385.327380963419 385.10311574907 382.006499476042 382.006499477063 -0.642656616814126 -0.666060893509677 0.530546835145287 0.530570246985917
387.256706196195 387.122393988286 384.560517697542 384.560517685247 -0.637098408663319 -0.637907568476224 0.535314860117069 0.535314860107974
391.169801423103 390.645672989539 387.322564963786 387.321949304865 -0.34663225790267 -0.362812882121529 0.225830944056725 0.225981964446873
366.312007177341 366.168283549591 363.615264652992 363.615265077718 -2.02043042522994 -1.90472794995308 2.84971618346935 2.85009203405116
433.904425494132 429.609433187438 420.806416195607 420.707324750014 0.516700107155974 0.45540059084121 0.190400022262111 0.189521541370596
408.395746574765 407.294267220617 401.963071726128 401.911368517314 0.215556064083897 0.191300889577464 0.0040851993007891 0.00390270020216121
432.459923869997 432.045695235162 427.854852961687 427.835553615759 0.926048896021126 0.931854280185047 0.892333377897558 0.891811603755741
526.380013490682 524.78561383332 518.368715165613 518.31376159543 1.77266971025555 1.765308721564 7.12056573028713 7.11968651521056
373.622206693364 373.314303869858 370.024743536312 370.022446687082 -1.16035739748633 -1.22895605533538 1.26595869381617 1.26729184429951
382.60939758681 382.298947894746 378.743009909269 378.707350779734 -0.711191274626067 -0.697198466105391 0.601530296727105 0.605411451385407
405.55350406428 404.7017138524 400.921543101823 400.921309375203 0.166652830696189 0.146168642275539 0.00135591970229143 0.00135555736414972
383.470780105758 383.184059482355 380.295146609126 380.282022886652 -0.723617977739764 -0.72912187337886 0.644170021795617 0.64593543904175
393.980339580386 393.684105219557 390.250038783493 390.250041496428 -0.234715834649046 -0.252624270378486 0.129885983946224 0.129897956226159
358.763863671041 358.650864301971 356.233043577685 356.233043517205 -2.71176307036679 -2.69321347167493 4.45087120600419 4.45261423853481
395.620554884384 395.246258579857 391.876137963898 391.87395318663 -0.156253969561642 -0.173672195619442 0.0809586986842987 0.0810498601886138
428.423018945441 427.563599559826 422.665972758614 422.663735214189 0.724733569628979 0.675005133105258 0.475194054860367 0.475183472791286
416.986243921065 414.698990680689 407.852202464407 407.772746765033 0.355693345116336 0.305361315538712 0.0418367446272896 0.0411389270939253
418.746238710801 417.59150263592 412.191202024854 412.191202478116 0.451417062857464 0.428833618145329 0.118776178653206 0.118776178827829
409.88901432057 409.041593324068 404.78447536381 404.737294218089 0.269481296530031 0.241479506899009 0.0217882534843739 0.0214104141477947
358.647121078108 358.358083076476 355.282592611493 355.277562003812 -2.15136908408625 -2.12995117337485 3.06165221439369 3.06776177235406
379.259865658531 378.89988145226 375.761761902952 375.760765777499 -0.885850878338836 -0.943222224781711 0.866864704932595 0.867527409884133
472.682015995006 471.026996373686 463.911797023249 463.777420043211 1.24332025665045 1.23659820533548 2.40508193042569 2.40264519609354
431.143354530316 429.576706860964 423.505102890229 423.352698283329 0.610464418450567 0.571220283068317 0.305162295671835 0.302458898846453
427.357396383253 426.518326858398 422.432166720628 422.432166998523 0.761009089381429 0.742855644305209 0.560829865265077 0.560829865316919
425.230357318823 424.096555738676 419.883908696967 419.8463810724 0.651728259399607 0.640673778474136 0.387478549286243 0.386584867274905
450.859808040353 449.788498873727 444.390109159992 444.291664644583 1.04139781377844 1.03104304931591 1.40260873597526 1.3997919517742
409.497803515795 407.696951516244 401.280141211706 401.21220487737 0.196875298189426 0.161961705121273 0.00159847020495363 0.00147345998993842
395.53275583727 395.02977479066 391.250731364903 391.247767936381 -0.156753520100852 -0.168598577879376 0.089958728079182 0.0900883942977089
454.087238760282 452.275479149326 446.505906951864 446.400280898816 1.01419786109067 0.980359060989892 1.33748886071226 1.33489140796701
411.952147359728 411.532929395545 407.543164733002 407.477158198098 0.35514809614367 0.332872624762317 0.062694407831259 0.061753747289913
377.399561968879 377.006723826846 373.467599616839 373.465798356241 -0.932026780769327 -0.923962879908429 0.874998262987901 0.875849065231705
356.927326281586 356.570480316822 353.561012789272 353.560982205532 -2.10906949962758 -2.05792035361361 2.82490400864481 2.8276170456993
447.049221779796 446.424181816218 441.783202540137 441.623409552848 1.07999274301193 1.07776912597348 1.43614059901938 1.43143830204099
434.203424118114 433.877944519102 430.14435330761 430.121595759193 1.02239954852663 1.00327311193177 1.21318783367315 1.21239173237518
401.816381118492 401.316373990673 397.852953207788 397.847612507731 0.062814653908665 0.0454788387726351 0.00481774816125835 0.0048496700992473
355.133972992655 354.904450485631 352.235264937534 352.228610860702 -2.49060942781999 -2.4556522934655 3.8341271274885 3.84222704532385
454.802524524488 451.777293550009 443.936884193313 443.897101285299 0.903673314700884 0.856479808086518 1.13536737282448 1.13485820305141
394.861298677277 394.513286028391 391.150870167119 391.150871615598 -0.194388329356033 -0.206123091023578 0.10853631279042 0.108536313429795
402.849918005917 401.69910206376 396.520819870871 396.469535146855 0.0695045303846352 0.0409912679668253 0.00628352998228365 0.0065289458289044
373.018859396826 372.436208615595 368.988730287105 368.983646038829 -1.04807497713129 -1.09995480982261 1.0508892601265 1.05244970087369
375.293542357826 375.124389886976 372.37414559568 372.373871496028 -1.2551500453014 -1.26500965345924 1.48068996769325 1.48161187924507
476.127433396905 471.869845367287 461.265935484663 460.993851719794 0.938869869562865 0.888827658192425 1.31058174480859 1.30685866093972
346.646867370454 346.417215411493 344.06051230023 344.060510894861 -3.87470381196582 -3.90996882728789 6.20080947606675 6.20889977216484
387.412357195164 386.080001883174 381.237052580515 381.231799643455 -0.380275968827232 -0.42483213142529 0.277966560794084 0.278522848564535
370.304647928261 369.921671991231 367.190249496319 367.190249481973 -1.40460190354903 -1.4503975285163 1.67252172650751 1.67298154833588
461.970146438763 454.77080305752 441.685483531312 441.047547020602 0.67384931569306 0.598430911787618 0.515659968839827 0.508702779403393
374.848373510839 374.419511988335 371.317195116733 371.308826332768 -1.09986693515896 -1.11683585905885 1.17409784429037 1.17641401034871
430.265532898621 428.618156003765 422.345736596235 422.200976968664 0.673529406686352 0.636114537035225 0.411477967223618 0.408205252000698
386.202056687011 385.541329541072 381.305958764424 381.233656649509 -0.461890116615855 -0.479786888799052 0.33927291749751 0.343772133492166
358.913735399862 358.641634517868 355.907756539445 355.907756492906 -2.4429691023957 -2.4784473748511 3.55423406552836 3.55572415677216
373.67706277465 373.462302662295 370.59700429069 370.597004623499 -1.24804030424126 -1.28782762399195 1.4260703470618 1.42647748596937
420.296382901323 419.861632526393 415.786390257614 415.779689823451 0.581336062518719 0.551593589303321 0.261731001067346 0.261635477140771
377.009058098919 376.749598002245 373.770860596567 373.753660437602 -1.07045402571403 -1.06964701649282 1.14415393949366 1.14793974349595
394.831436616557 394.496087105932 390.876529584316 390.865004374222 -0.190634190804679 -0.194781120275754 0.105014843668869 0.105419574550979
390.619942288177 390.346656869875 386.957536407945 386.953658658531 -0.363805694350906 -0.37741204888743 0.230811608117619 0.231119434963148
419.766500650228 418.444073466664 412.444782548697 412.338367073184 0.422589301271404 0.396684260634879 0.100344611822038 0.0992808876098934
373.680088978188 373.495818427322 370.699732767719 370.69505923112 -1.29404005154744 -1.24796512552123 1.51814228395051 1.5200992903001
509.667339622701 507.593965710121 500.873747737024 500.725584068781 1.52574971855438 1.52255124779291 4.82211291579279 4.81892725324633
361.216249079357 361.123294547634 359.034301153097 359.034301653474 -2.59164653549599 -2.65732000664211 4.45272818072863 4.45299891989998
370.621787630948 370.408781142466 367.926517526532 367.926517606643 -1.64770266604894 -1.62589066408013 2.15511984424393 2.15615516026264
387.599005666525 387.12517533772 383.655072645307 383.653469866552 -0.508105090845454 -0.52961987362709 0.384312224716268 0.38467349838902
422.427176724675 421.825146867336 417.625861503227 417.602341344063 0.690449074083181 0.672088949363176 0.418537231635128 0.41789801098821
433.124368196712 430.962539413021 425.023666066428 424.828019103834 0.65463076079534 0.614939994027217 0.387974344927898 0.384508403031759
354.819590310054 354.619179055694 351.794273067109 351.774783612532 -2.38844030082648 -2.38498128941698 3.62273671877392 3.63659910233946
446.334908936428 442.602147096524 434.417084138139 434.214430998566 0.711011998559425 0.642331294089747 0.55246602549596 0.549444431592747
361.83497584499 361.682466451594 359.547486449411 359.547154121416 -2.58612421428443 -2.67660231738715 4.24394660828784 4.24752463073219
373.211149400958 372.851550017311 369.850560934572 369.84796488504 -1.29460968735635 -1.35386663190546 1.49205830882602 1.4938655499127
419.564433756691 419.310857496368 415.996151044362 415.996172287188 0.681046483961287 0.667395942449008 0.390215264836115 0.390215260898003
457.155787289593 456.050053565014 450.740643418352 450.678869000832 1.18348892296154 1.1319902952669 1.88596327509822 1.88433537012679
419.581720013058 418.489508203111 412.761194380159 412.76119374819 0.442095610678499 0.428827765854262 0.11056950098282 0.110569500662677
343.736890158524 343.599085909874 341.265126557458 341.26139449906 -3.68403301642651 -3.78215719788274 6.64232851884481 6.6543231721962
404.115050709741 403.809993506802 400.55837828683 400.547502133249 0.160011352239944 0.143688051090317 0.000809491417385289 0.000784119873969757
403.851345505919 403.453046266629 399.598545683817 399.540776539983 0.124430370830553 0.108101576912559 5.16926602358581e-05 5.6750800467853e-05
412.140121848512 411.784696407174 408.159085002934 408.129280272387 0.427370624336498 0.412026012927012 0.0984394738807168 0.0978591260227404
352.237742771816 351.967764148667 348.97580951964 348.97296582397 -2.35792874293317 -2.26404052525399 3.52440869997463 3.52958932610272
531.470223239545 524.598280722983 511.571385588338 510.961154036551 1.13325233807214 1.0944286846011 2.91191429986975 2.90532985600385
419.351724318506 418.974524342884 415.458944795696 415.454379051168 0.666503694096708 0.660572298142473 0.378695018825056 0.378624383065471
429.705312483268 429.241957332194 425.453360291066 425.447344498276 0.873304825064865 0.873685327822612 0.821484247937406 0.821385628955795
385.873214289032 385.415508487695 381.834754220818 381.830314076824 -0.527072110407165 -0.549837394276213 0.388461821230521 0.388993310053593
414.816211937678 414.403313243735 411.100044933096 411.100044896224 0.502253443787399 0.491906265483546 0.183305719057898 0.183305719050622
390.77534244849 387.76748396163 378.748845732644 378.60229781004 -0.172668929172181 -0.227290775452297 0.153076830916689 0.156858059830483
