"vglm_cl_N" "em_cl_N" "em_el_N" "em_pel_N" "vglm_cl_norm" "em_cl_norm" "em_el_elr" "em_pel_elr"
327.999293745933 323.092201786225 293.281465142217 283.978630810316 0.7508041872397 0.764375498899041 1.09084414011409 1.03199445070754
170.372043090097 169.656365469632 158.258377094693 158.136298212648 -0.736372513125326 -0.720533449005295 0.736882719538471 0.772158225929843
603.897278774994 581.657270392154 519.613052272062 347.759771442691 0.697294725833924 0.686179833040067 2.33911801382851 1.70144785247157
227.945128243631 224.723585716962 198.65653758793 197.334833005753 0.290517930014419 0.259232288805719 -0.000419703279249006 -5.17647399647103e-05
182.566499026392 181.789934486394 169.863768964747 169.845163733949 -0.434989195742318 -0.403466265313226 0.408043912412495 0.415084910851874
195.146039891799 194.04714981574 179.721171165453 179.120515326234 -0.0873661838598306 -0.0973414784757036 0.133463762620295 0.151469381495644
166.397185523718 165.964496140826 158.132230956857 158.132230394869 -0.954335600116937 -1.01648195554904 0.971117370012507 0.979041617086978
322.48671180046 312.97937035386 262.620766926498 251.335249294999 0.585182452325381 0.460526411888376 0.348266438551036 0.300603890468892
215.792200376603 214.624077816001 200.915542066288 200.240975475662 0.25020633298524 0.235371000645573 0.00098067410931435 0.000215315304103569
228.367983835415 226.965883971557 210.515923545751 208.800811797624 0.407357058477275 0.389773425660015 0.0435146293373236 0.0334899918964311
158.632397944243 158.46965586448 153.889734043224 153.889642196131 -2.23352158437387 -2.32368363451323 2.63196033455097 2.64215668063366
150.012663362159 149.865862901202 145.877323757188 145.876844272795 -2.85096843724596 -2.95643210665511 3.48172338662903 3.51340910820591
259.206157416977 256.838218556325 236.066304535697 233.408119112934 0.556947947079683 0.519300061647515 0.261125841828971 0.242119476535436
799.029767114647 748.030830044155 679.225185290844 486.646522115134 0.744434581655237 0.704004843471778 4.53046998786931 4.08258950767822
303.600232968932 300.864859269535 280.146850256248 276.734477333144 0.831746947921216 0.729827442724799 1.38513812429392 1.35587000568808
194.963996599523 194.124756804 182.542314320286 182.07066047137 -0.0932401766867114 -0.114909932553851 0.114562248992797 0.1267707769764
271.193010962682 266.866448829018 237.982353269616 234.913295931489 0.528840439418856 0.471341028327204 0.263793331965189 0.24499349514258
328.618233595283 321.835411499672 287.996710097148 272.249382786196 0.632904848795903 0.615781403432347 0.833229859222911 0.738120957796127
198.895131708879 197.606412457263 183.36310432062 182.453112019401 -0.0163477414205207 -0.036178817592013 0.0683083364781396 0.0823835516484905
218.436054448466 214.890378843255 188.479465868021 187.53938896353 0.175097539539098 0.148571258163747 0.0147048893886677 0.0197808847851775
276.906925529646 271.104584108097 230.715811033044 225.843271186921 0.539922051150517 0.458583972073087 0.107928736178792 0.0894681938705162
216.528850420155 213.964040675599 191.731674178783 190.54154042588 0.19289626726093 0.143050971283584 0.0115771702878646 0.0180536232865052
464.804289030317 451.851350956874 406.514540185259 342.854157973841 0.747060988033258 0.745427144936889 2.03595136915192 1.75684165016878
228.91221858306 227.361462381075 212.411532750126 211.78614599389 0.399122005350897 0.380513820222693 0.0612176738529797 0.0571982667013344
158.316206027108 158.135697816746 153.548869864679 153.548391363534 -2.37346662232749 -2.44845977907473 2.73044952706164 2.75548110657201
149.61956081064 149.169727009546 140.610477584265 140.610442795234 -1.89352851736458 -1.885097649419 1.87434571438666 1.9171091005453
152.515129964554 152.110209228133 144.369637914091 144.369630644645 -1.64117365689369 -1.62702219145288 1.60176703236743 1.6146127361344
189.143753178294 188.236348255326 177.409281124119 177.002863984841 -0.240991581969239 -0.273977645563835 0.254061881852294 0.279338441160007
262.309470573377 258.575161703272 231.69287386563 226.05833701052 0.482222787637638 0.449986724068536 0.158616570573713 0.127357042415042
201.815066483529 200.782704617525 187.537260326276 186.491180613557 0.0338214838915083 0.0138161437774049 0.064583018288431 0.0849488457815823
161.935369475954 161.678256956136 155.485498701092 155.485498234892 -1.66386533997482 -1.72533149636378 1.74370876607918 1.74962039596153
168.416747264041 167.958428466705 159.352446764932 159.346107745773 -1.0465872245783 -0.965713655529617 1.01002611006675 1.02686021960335
184.985587019691 184.244848890376 174.244413061729 174.082502886234 -0.34318461641666 -0.356021293886676 0.310756983671354 0.322937252190513
177.786999186851 177.090650001693 166.46133636081 166.246156205792 -0.524421037654931 -0.563370871208964 0.499735875677288 0.527813069767262
203.624584093339 201.300756416961 178.835049234164 178.31949012879 0.042079370883725 0.0153623768104298 0.0666850268648886 0.0742405192222577
354.33412327881 342.930568271433 296.797727409684 279.995499241963 0.573541393272441 0.527581892146298 0.63800101156221 0.57015198789486
170.885911872512 170.421852809741 162.76793135541 162.767929134674 -0.920271759752111 -0.992698449082033 0.891455150730508 0.896228738456784
166.04408010262 165.757587025251 159.400725472611 159.400723971755 -1.31645229029177 -1.33345896251695 1.37901392423942 1.38762108322885
179.025399250417 178.418404103584 168.103688943184 168.060421274286 -0.565721516774337 -0.563604825965659 0.520710043283771 0.532409608864555
388.86467878297 381.530634792136 345.434567683466 314.390639157022 0.742927132545811 0.766148708635581 1.5831071024943 1.41418491858008
449.203056461417 421.506144265146 341.59058402726 273.564864052257 0.567401959182469 0.501863949869737 0.70884191794903 0.476672313890049
149.252814060175 148.944605036378 142.009736994819 142.009659187469 -2.34127238658486 -2.31602308162522 2.22803204518777 2.25977466867153
141.894675617782 141.995370466434 138.359286472653 138.359222460738 -4.40779456063568 -4.17894988120337 5.19428661776192 5.23692831395851
154.145995560444 153.966348568576 149.221729235398 149.221146992539 -2.69442899404503 -2.56950883778013 2.8868070466583 2.91717900409685
131.598331531314 131.633662325517 129.260878254072 129.260867238206 -9.70143301064239 -9.30065973819609 10.0220104481018 10.0714206283103
252.472169047167 250.460577611407 232.737787795729 228.661281755704 0.480474764918071 0.486530283323291 0.244577374292248 0.211259046265923
249.758709334369 246.142179695793 217.092098273816 214.826658320614 0.427576981165613 0.29572398131004 0.0479520347962534 0.0399220791878179
224.813816041502 223.240571516625 206.603654301085 206.258968488696 0.320863260806701 0.300683325609415 0.0150586848708372 0.0139699592632496
590.155925219001 542.484457917022 444.687824517471 325.787444952003 0.541721264695298 0.530191867259486 1.26648960801003 0.971788970634861
196.307627566632 195.512618030958 185.599225392124 185.533979187855 -0.0867894896637243 -0.107660523346137 0.118029085174385 0.121002208698883
150.008068849867 149.861620169035 145.646615264606 145.646277162919 -3.19295272500607 -2.99409884990733 3.51546476754743 3.55119240627505
294.5945038371 290.386070677042 264.885663169524 257.263387423882 0.667153539705722 0.660587168062323 0.682911345982802 0.626126729328234
225.50216793898 222.747496989787 198.254866288796 197.044436302349 0.285289124208194 0.25003713691358 -0.000346120349604462 7.28551681277168e-05
318.274354500966 311.588071021168 275.860623814361 259.357694422228 0.599245687318065 0.626447639489362 0.505363709243284 0.419719619298803
708.690736299942 657.896066740765 554.078261686488 298.267721816999 0.619563696292529 0.531345748344203 1.88747248983009 1.03506782777231
202.373827602822 201.597009350514 190.578436050066 190.441092462225 0.0481828753363267 0.032612757197297 0.0386040932987726 0.040393241486754
193.53465971056 192.636514803331 180.599259529537 179.193371021295 -0.1276490952056 -0.152802033939722 0.15175626643645 0.200389263042098
136.100965360892 136.158694752126 133.43408246495 133.434082468817 -6.81092571510579 -6.98078913130988 7.96488788804709 7.97922688336917
148.00414642077 147.672856637766 140.367834109434 140.365342695083 -1.8794902558759 -1.86807989620221 2.02035721696143 2.06898513601845
207.783221369464 206.534262170061 192.673061059199 192.334483605485 0.118377531488048 0.0958930558635002 0.0127457335067902 0.0147397079758775
162.326993759381 162.036098213024 155.672384435054 155.672384988616 -1.40311410566722 -1.45383141683049 1.50379719705302 1.51396041311273
189.202292020023 188.220985176346 175.006623670853 174.901327310077 -0.21060312006029 -0.218520905418145 0.217892545579616 0.224251579258862
170.142823180634 169.433715510904 159.207935358629 159.088934498102 -0.801030192910807 -0.828951382344377 0.810370831742603 0.850470820445707
209.112982905949 207.886311405791 194.453643909682 193.926873144836 0.127079938418902 0.108714302356475 0.00613440450956659 0.00802792995864365
215.289851066699 213.867025664635 198.520815113186 197.915212810713 0.215007374082435 0.18754067816678 -0.000134816596983001 0.00020995320255679
290.4614073855 286.594279539858 259.900967229615 257.112666747624 0.662302787009801 0.671023572956825 0.529597804889363 0.513349965966199
167.333733106409 166.992173132122 159.612336319119 159.612318061853 -1.19097763152577 -1.1140353544261 1.16438635829059 1.17659337182818
1782.28102585931 1486.25125408802 1346.40123573546 399.5076218142 0.505316850366807 0.459299081824346 2.70817252152801 1.58121085657217
185.195549276634 184.50927474282 174.013823626913 173.819104261507 -0.327130711125495 -0.346418436898113 0.30609332685458 0.320228042494364
210.538156490153 209.472470025956 196.582455505112 195.987383167937 0.166516701889474 0.156226053386227 0.00239611820916252 0.0039564149542457
163.804060520258 163.504346061928 157.176436530344 157.176392182333 -1.44821948469911 -1.3134388785512 1.5245420227161 1.54140788104587
5233.23885170161 3876.1449757804 4005.19274787151 568.861896815577 0.556665008988625 0.479671793068899 7.37352318397939 4.84889564726814
226.278729087136 224.459090315663 207.156083015886 205.275469539104 0.29249359278424 0.278761312680379 0.0159218194494315 0.0100054570839347
200.922029130254 198.925410801066 181.045657563557 180.90952512187 0.0131926590217776 -0.0155535483377216 0.0903768508978828 0.0943159910452778
174.143683951729 173.738609268458 165.753106722391 165.718720412941 -0.81334222935348 -0.838148929167569 0.761060321292689 0.775017268325655
164.001400277479 163.65553990595 156.042097839466 156.016021904897 -1.38373135451644 -1.27147494905294 1.28509615935195 1.31611298133748
254.600844190343 251.834472273691 232.17514604412 231.017019365311 0.518351753797432 0.52016701132905 0.252406034886008 0.244156810668528
154.952746596197 154.768170381633 149.786898111373 149.786503115331 -2.34718307547115 -2.34805961629739 2.68054111473384 2.70365328779189
206.914552744288 204.931222472188 188.013688426132 186.758108222127 0.0854775869822798 0.0637998447746302 0.0292103924912226 0.0403332143989701
182.456887815093 181.233929030553 166.922685021446 166.767091416363 -0.318635895181308 -0.354593231486068 0.334613181943723 0.350055435894774
224.661787891388 223.173323262771 207.303340246363 206.254440600691 0.329966437659433 0.31640360078848 0.0192650612082161 0.0152356444943962
567.954834429775 546.483988584176 490.465957192295 399.418213508586 0.731949382117085 0.613903682446556 2.63203012450595 2.34850241013578
689.683114829728 655.381561811673 587.062989741159 401.548403678329 0.685825044638565 0.665596750159442 2.6182633257929 2.11377328551157
511.957580477828 486.257288404563 403.804586039178 337.288607381937 0.666226079339311 0.562460330809694 0.991718757032004 0.837931400888465
185.9173896589 185.460882717931 177.132773572984 177.089362847253 -0.374121335603616 -0.389187526671403 0.365666578651826 0.372003937239469
154.618341529545 154.290608650779 147.279895539382 147.279866434095 -1.81910087585619 -1.85495330193231 1.92274027728149 1.95442552052214
193.140261638404 192.470061196696 182.457185697528 182.260550008347 -0.149100782958676 -0.170199023986496 0.151717065551793 0.158988718106912
273.73894757754 270.08205383074 241.542353993153 236.523690722449 0.583882146877964 0.556276754401952 0.259083553756909 0.229585262833552
230.194688837292 228.753473365104 213.368992305478 211.451288938428 0.396124306278733 0.405395481728265 0.0662377937442216 0.053379567730417
250.252541107759 246.885934813967 219.118806936443 216.921747483276 0.437922319448958 0.370352351235688 0.0837911007727143 0.0723574470243875
164.075463389572 163.835374390104 158.369408091091 158.369408534176 -1.64593656178956 -1.74551115960067 1.83385138372842 1.83778012461107
186.147341085568 185.674951512471 177.589433605615 177.520254777878 -0.375342813935361 -0.413288287158208 0.350306750797927 0.356591507244048
207.759400412102 205.979283177603 189.020670859112 188.441547713855 0.0950523988151073 0.0849275139284643 0.0233631187006722 0.027671380421225
258.63843954744 254.308060224181 228.586399831792 224.1054233752 0.413296084155348 0.404531388534961 0.117477651892614 0.0961786529690016
143.938789515353 143.767879058025 139.001438358263 139.001438405915 -3.60935400803522 -3.72481453993378 3.73333661666334 3.74551642808638
414.541072769712 406.464767484778 369.621791070513 340.264265023285 0.835245693895411 0.775483773473771 2.35932575205379 2.20466720510035
