"n_obs" "vglm_cl_N" "em_cl_N" "em_el_N" "em_pel_N" "vglm_cl_norm" "em_cl_norm" "em_el_elr" "em_pel_elr"
229 437.575193804195 432.830456476995 415.285072920612 409.862042050238 0.292084646499491 0.27082449795595 0.0275798363009017 0.0139614731078836
251 354.972405257664 353.029636231441 340.555167925754 339.348799573376 -0.683288347031832 -0.70911536812602 0.580721928618459 0.655602845389694
251 574.289842144421 560.236734351862 523.198056798213 493.958473983824 0.67013643634243 0.646423724057004 0.75428055060047 0.604719351351378
263 414.188071044967 412.85981738524 402.517207844261 401.635577674116 0.19589446365623 0.179282755607281 0.00270000633736345 0.00146881290493184
244 371.066902075331 369.956929543422 361.76818538029 361.125989619244 -0.493547041221322 -0.520907344308605 0.342146169406078 0.363967188988681
239 937.695791917369 868.289990903739 783.829623264486 615.1194798244 0.680726667263016 0.645628394277002 1.79854625730695 1.38687629538435
253 432.36291247925 429.719369526353 414.471427704246 409.982007161281 0.318425278144152 0.299934328801084 0.0350831751279657 0.0194189034623378
267 844.901381571753 823.999967816191 778.900553833777 705.004788458931 1.02288405991785 1.01562995794791 4.63390276157907 4.32350584791902
254 333.266001949745 332.877989402711 327.74634742592 327.544956641457 -1.99514672892863 -2.12789880733589 2.39468305058563 2.45216980205305
249 350.403820399935 349.817100137006 343.510571162403 343.127135023107 -1.13839424330086 -1.06429819204742 1.10243753737177 1.14062345910634
250 413.573137337751 411.177458164068 398.95703724251 397.568456886824 0.156453319503032 0.119855610352322 -0.000200417011456011 9.67757796388469e-06
280 504.451980559545 499.647520251713 482.865013271277 479.442752673171 0.820347897520785 0.74768248233971 1.10869330208106 1.07240977474066
255 425.314046938566 421.847342805659 403.481316775189 399.617929441235 0.231278866389901 0.186615197681627 0.00332030554909579 4.70240547656431e-05
262 357.360137905948 356.83412704807 351.406164779901 351.262391483965 -1.1011461423675 -1.10400839601962 1.05999472497115 1.07424171767934
247 528.389131325713 525.101480579759 510.757768990976 507.328296652576 0.937218831252989 0.951300044024581 1.44235025044873 1.4066372638672
260 396.014610005252 394.863333365875 386.149124547224 385.579219068157 -0.0639251178741036 -0.0817930276685183 0.0454778844514294 0.0506908108045536
247 405.678642004007 404.15103798495 393.39811331917 391.813850392848 0.0732173094060739 0.0568399528198687 0.00558185601767036 0.00988368543858087
249 395.13951887424 394.005225269684 384.611400985924 383.394356515849 -0.0716906702621856 -0.0881661123955987 0.04694079924775 0.0574520289933389
257 357.228588671048 356.567744776463 348.974870199344 348.071973142228 -0.906774292783186 -0.956305779396443 0.819525217626051 0.891051282202625
259 420.594747939231 419.537565967615 411.035915013587 410.484210849124 0.301233393765324 0.277997091396679 0.0371918060636744 0.0342079211259261
267 403.816567244504 402.233846654537 391.682092720719 390.295685617448 0.0549024248686925 0.0294899362513683 0.012648813359192 0.0189835659630262
263 414.299964932046 413.368563538657 405.18027100373 404.563781820192 0.224176675300218 0.20620848032897 0.010120005155386 0.0082010545470439
251 319.189047725871 318.913432845629 314.885622095153 314.832643839823 -2.98505421075088 -2.96740483998071 4.03459283308484 4.0718398846011
270 438.61896290079 436.719924095746 423.737137723599 422.104110190021 0.440379051003686 0.444481409574521 0.120725051043792 0.109064540339659
262 399.607495340348 397.745063209443 386.369629646756 384.658878394259 -0.00535571696919047 -0.0305912447821041 0.0324310543614956 0.044669541255189
244 361.590303995347 360.367879827187 351.160500242726 350.714296318058 -0.64647129918561 -0.708482982687903 0.502299927032254 0.524078960759653
252 348.697343134846 347.960207014059 340.562620082515 340.185378823551 -1.11355765551605 -1.10047976118996 1.05767212805722 1.0971915282239
254 382.598758216225 381.626309558773 374.099023795023 373.634650646227 -0.310410524851004 -0.332639396675313 0.186121530773562 0.19650751338304
240 335.613307168372 335.138069158507 329.417560392156 329.204740759921 -1.61235008163488 -1.54552307959971 1.78565302226252 1.82402279465668
247 457.992294664935 454.937033790694 437.751572233349 433.086470485792 0.48030596356538 0.516665459619381 0.174540758538569 0.14617805110538
253 390.167937778346 386.816337551767 366.916616369058 363.684289505165 -0.0986010313034158 -0.13585953915193 0.109225384858291 0.154042492924873
274 404.31390096386 403.033170164452 393.392914019258 392.74404266425 0.0678800446913946 0.0480413223268217 0.00918355227759093 0.0118521865529146
251 384.791133251519 383.546002978737 375.361299686402 374.796403192822 -0.250153495675796 -0.268842899630579 0.145529081621589 0.156015890136587
249 375.984984063753 375.069830980538 367.089557743229 366.727587596345 -0.420907217849516 -0.433572455531739 0.277171931643352 0.287550801747329
262 428.221666962126 424.156444947508 407.786505030486 405.951118833882 0.270826739424228 0.230623207537657 0.0128887818104886 0.00857828005837291
276 568.819531001987 560.248923304446 537.293393110427 532.327944581415 0.912623859146699 0.810751371014411 1.9834367426065 1.94484473716557
239 350.613971087044 349.557061818913 341.043040866951 340.752763183447 -0.894246340110503 -0.962704741882464 0.760581474528863 0.783585422543183
250 515.737146078348 505.431953757831 472.316896077659 445.196985993689 0.551630240778644 0.507482346801394 0.322600093659275 0.188365631066972
238 288.211679481443 287.908498701235 284.230416895872 284.194168742122 -5.05817969372107 -4.89668543191583 5.96753385579723 6.06064035267764
260 346.944589637568 346.433277792892 340.733269171585 340.544872921839 -1.41331711997649 -1.43157952372607 1.47120061655232 1.49982919323566
246 339.546443100612 338.744274275277 332.966520481347 332.741857034227 -1.48238343186916 -1.54114995170834 1.477855029083 1.51298158594591
246 335.870194891064 335.318615697962 328.970610583751 328.673324223698 -1.57890134191656 -1.54559645346308 1.70416709906021 1.7544015385115
255 402.34881210942 401.004136717589 390.719419420326 389.290245454215 0.0328467121025328 0.0138727556359021 0.0147088938097113 0.021255780347019
249 652.580602034669 640.227520636728 605.7094217485 561.324298129782 0.873432898706289 0.894190069936451 1.86055382251061 1.60960925830204
268 565.294979773165 560.045606722537 538.472790830827 532.994016865259 0.957776207589684 0.955385356809833 1.90430224525153 1.85847276967661
266 409.142262871751 408.075529330398 398.71579224437 397.583916763266 0.138895091935173 0.117373878094307 -7.7919827617734e-05 0.000581636777496897
245 378.570263925793 377.08236876897 366.22365074182 364.219172943226 -0.306201819319173 -0.293278643713951 0.20109586783019 0.24365099115721
257 397.205893829737 396.31398626451 388.870279723508 388.353651573019 -0.0478706466495035 -0.0674702723712479 0.0331695352210772 0.0371377403448605
268 435.689250434143 431.519155797017 415.33741079284 413.910848347116 0.34197445773105 0.293605814844105 0.0452254046240341 0.0391771127578977
237 490.424185786332 478.490618002346 443.446023567004 426.202752921965 0.419034921944351 0.345059637614911 0.112696985102957 0.0575423733821481
259 394.272200968312 393.412604120965 385.809555216657 385.203815134835 -0.0998572170581949 -0.121128641215069 0.0559934813927612 0.0624371233866441
247 432.617294721724 429.406736097868 411.970527932203 408.135992548653 0.289947060008832 0.251862378542684 0.0217306313970766 0.0119267795962514
259 440.240053957167 438.270960782316 427.123806803449 425.468209911134 0.463850075724296 0.466494287122724 0.154958956722567 0.14186245759447
237 316.053486776451 315.600575390362 310.84091570607 310.77382681579 -2.55908848985651 -2.61814387569877 3.04551900132083 3.07855555536798
260 487.364948006597 484.616325206378 469.25520699477 465.349945702103 0.737932112940222 0.738400963454166 0.673346637148825 0.634192353658364
248 463.488034063061 461.48738709397 448.410460963983 445.25152262592 0.604497415999176 0.601521898496266 0.35495626337206 0.326451516710222
249 353.853728579983 353.138998672022 345.974750719317 345.571857289822 -0.969264102272418 -1.04425193172371 0.876881816138393 0.909458305851331
260 407.693164336667 406.80539699426 399.324920013861 398.855300461372 0.12744924976385 0.0996171597879301 -7.74522650317522e-05 -6.66886398903443e-06
245 334.289890031612 333.804445610378 328.172533627343 327.937441250041 -1.72548038729812 -1.73867979638679 1.9334764409009 1.97789632261674
253 791.709909926015 770.083005738108 725.688507477918 615.916718390939 0.927755781815111 0.826525031891314 2.90720323569667 2.38720703957824
244 341.545058605949 341.10135221265 335.676721432791 335.503753619679 -1.49018098581278 -1.44320713840098 1.61601589830616 1.64416829089441
249 396.369908255979 395.085582457168 385.27652053041 384.262193112513 -0.0517668915267564 -0.0667796727507926 0.0402567991486649 0.04805738449204
235 507.848172952461 501.020621536172 473.983002538789 453.357686193148 0.569500581544116 0.50224213707195 0.348014912618055 0.239116329385524
261 356.861764788541 356.025222578707 348.905153963915 348.681454922681 -0.951956381902223 -0.913615466600566 0.847940474893676 0.868132083703586
254 497.243719711942 493.579657552353 474.886247965146 466.197309004242 0.700361265887178 0.722410317578857 0.605576395464595 0.533115262421688
269 402.600956210234 401.296493469845 392.12713272008 391.281097941879 0.0410322868910963 0.0196923301210548 0.0137348989755992 0.0178495303803174
239 376.280457511187 375.183963275726 365.479046245863 364.220249098152 -0.35665121308604 -0.334545598338538 0.227437214890415 0.256419511180411
253 389.710275422571 387.787292705643 375.384241329485 373.884735976591 -0.134423382436095 -0.158529735386609 0.0960580086566551 0.115595434972875
244 350.092265692317 349.397566811017 343.139396134348 342.909470251652 -1.1048839182009 -1.0422966906948 1.0265617964501 1.04792820062858
260 447.047446698148 441.348576421666 420.785348782176 418.60870248246 0.365445954660883 0.325021858109367 0.0599305225327953 0.0512465510942093
281 442.856349274583 440.640547721827 429.549368700728 428.580797948617 0.533368556644467 0.537918781638149 0.237024892124282 0.226853842046694
250 409.398145008335 408.103852850324 398.027478722482 396.56640785562 0.126106114421639 0.111241703470962 7.45369420656061e-05 0.00123739430591741
265 422.589179398327 420.88440419033 410.899473610165 410.253111517415 0.30307533374793 0.287939194206251 0.0336370869090388 0.0304153954184585
249 400.05193849274 397.607013507907 386.169289345707 384.585181668903 0.000645665260324219 -0.0304887026320568 0.0271159157437069 0.0364979629653135
269 327.7057500529 327.427730740788 323.370386546579 323.246258831762 -2.9177299881897 -2.85863931830366 3.88893910244678 3.97206825798867
254 368.035541303638 366.163825117453 355.967452308006 355.473455733589 -0.504821168043625 -0.564406341710414 0.378925442953005 0.399401239172221
246 330.877884001119 330.549865304729 325.724436646046 325.562556730421 -2.05114383411687 -2.05165688913082 2.57492131437994 2.62024492737282
238 335.670737178642 333.992149180157 322.976448277345 321.897367018785 -1.07557417363916 -1.10129090098604 0.962299942781101 1.07804265647928
257 451.560616570987 449.621751850682 436.849422149582 434.066699741983 0.535443551407843 0.540629809121707 0.240534069322166 0.216298296152218
249 438.952292446196 433.733978929641 410.707778465172 393.618587920048 0.288354460092445 0.251765489521677 0.0150829747462922 0.00256237511621293
252 336.778863669884 336.179610517453 329.535948283813 328.970593038086 -1.57481767032268 -1.61597972381819 1.6891632847246 1.79105122389365
230 404.350376776504 403.009808348532 393.445191180899 392.21297032183 0.0553673064455033 0.0388074724330706 0.0052568074715964 0.00823745073466853
245 367.048753612258 366.306252660953 358.930255761186 358.421825932168 -0.619811087578348 -0.627907318804691 0.465285798880814 0.487055555528059
257 549.635980675426 545.146607561468 525.617572004493 516.338039996578 0.918379263723555 0.87578742074676 1.52509989334794 1.44185232191057
253 428.690032382729 426.772279553853 413.765119015523 411.189000668999 0.314972596310969 0.300326226251457 0.0364884696377885 0.0261675414171805
251 459.832673492187 457.915376059218 446.047806986022 443.851843159148 0.610303047105458 0.559565210859134 0.36554793874393 0.343831618872628
242 685.796527721293 674.076693832494 646.733275853581 620.74768351413 1.00355766707438 1.0545277599444 2.80863342303064 2.66178614690534
241 369.958809315194 368.257188460068 357.024969557931 355.737427783379 -0.425202165302934 -0.433264316011187 0.301262448945181 0.338389360849305
269 550.250570478687 537.532378699455 507.617371123641 497.653973371011 0.705673896969027 0.642789783505192 0.96810645149526 0.906547055155897
257 403.334938215914 401.886409614787 390.836087137022 389.352622763502 0.0451457572733277 0.0241967449239398 0.0133754804710406 0.0198556489694965
264 478.333714629778 475.277189711279 458.740262307941 454.487118236298 0.661768701412943 0.66999210551886 0.491000167984566 0.452651706148117
256 369.595835905178 368.936159732206 362.072797603787 361.598892889834 -0.625207922922707 -0.658061833233011 0.478254210788691 0.500414193091274
256 376.514249037755 375.717930431789 367.775144343108 367.196943730465 -0.432033701699417 -0.457593549949847 0.293003220625906 0.31120881480274
251 605.689914628411 599.059779375088 573.22736962015 546.31606454315 0.941987384708111 0.830132158496228 1.86402160571242 1.66735466814498
238 407.871472658134 403.923938201587 388.75548435939 386.539416774171 0.0759726227811959 0.0397818045044186 0.0095549709108127 0.0162983858485859
262 530.459441985254 522.453107760457 499.15352647552 489.309664322918 0.740083139538357 0.70859762441286 0.908639412783486 0.835459579855524
251 614.306931342084 605.538674507602 581.67795162522 563.812338759001 0.961348324121377 0.979120354128706 2.14157216089052 2.01575161296523
259 350.578617813895 350.202867314195 345.606724550028 345.479740559747 -1.43297297882288 -1.43742253762628 1.57461510977828 1.59205544387987
255 426.379842427356 424.189972350797 410.46474609014 407.298499315865 0.284513813829338 0.268930507695088 0.0219942281928525 0.0123409642906154
257 329.49860167937 329.179137768201 324.735686764924 324.641834963735 -2.3921591325393 -2.35059663999131 3.05752578104966 3.09030088245163
247 448.784686402846 446.593783762285 433.401815965726 430.477686876946 0.479275221191155 0.43108352957957 0.172921367782237 0.152077779020146
243 318.56438068728 317.960196443493 311.954369501768 311.691776876203 -2.25424228178766 -2.29041291047526 2.48948242955566 2.5788361508221
244 349.32296985508 348.83968079148 342.993048976874 342.741807468176 -1.18640408729048 -1.19517362375434 1.17625437608103 1.20400128486881
262 452.372959458476 450.646608662425 438.921668181552 436.956352683821 0.579828167029709 0.536006329005988 0.305566068986991 0.285751969270677
271 437.497533112171 435.562809389847 426.195533172824 425.68647828184 0.4959551801951 0.485217581150785 0.193839301934531 0.188676707070044
257 354.586536862499 354.077549262126 347.984522596108 347.680974166075 -1.09614913446648 -1.06132845550708 1.05789599371292 1.08777328230235
243 348.677841926154 347.770221189929 338.973508197957 338.254805666715 -0.958818559308043 -0.992797320163857 0.856509874794938 0.915364200986915
244 451.525415010072 448.109053373215 430.50032522796 426.772716161028 0.42155027082799 0.411988780293474 0.111432971579688 0.0927310096008114
223 434.207659162571 432.06979180433 419.393425867658 416.640671691299 0.325180500138374 0.315206186073423 0.0518783216775773 0.0406426176227797
254 493.995323978456 487.318896399393 462.465329365966 445.593769268479 0.569966403535709 0.496744843138796 0.334632043642159 0.232178032095362
231 290.765838660324 290.606350496274 287.494895920097 287.469522070264 -4.97717689164467 -5.25014026153879 8.09576655096544 8.14919836564923
263 344.543024115649 344.264490322977 340.280006113085 340.23686078693 -1.86915341329901 -1.77998429875961 2.32689588691073 2.34017955348008
263 427.599555357915 425.648006598902 413.254126477716 411.940321986961 0.323721867158042 0.31253503678356 0.0398487085317356 0.0339303786772689
256 367.196577730692 366.480932148214 359.800944696638 359.4985267166 -0.688507889505897 -0.669663660983825 0.541911919839549 0.55785634209451
250 383.593411411857 382.924298279987 376.340270355719 375.982577352921 -0.30995824429771 -0.349016605795209 0.174964171433203 0.182350440340542
254 530.71422873934 522.43557079628 497.29079495262 484.576338228764 0.698186394550774 0.682209882915233 0.74273051756154 0.657879463568406
270 385.691015248405 384.719657483016 376.892247975653 376.405070710855 -0.269624468661071 -0.287003425548106 0.168785895851215 0.179510901071353
237 307.175592697312 306.894935461516 302.673819480558 302.540916635464 -3.27797727566224 -3.36881050397403 4.54526927036659 4.62198386090586
241 332.944448204903 332.25105464039 325.541584631045 325.138607256257 -1.56296854652419 -1.53746194391135 1.63154117647082 1.69840310888776
254 522.668196793086 512.428184037281 480.646022539244 467.211380862066 0.591561656805275 0.51876737872287 0.43528213361833 0.364873802672719
264 764.977622730124 727.76492650261 666.700125490733 578.699534058888 0.75146640277471 0.681952426737042 2.01641621763565 1.6782030706986
269 386.15249641199 385.699570312669 380.367253031301 380.213411357521 -0.321822281440853 -0.352942665772087 0.18433690006168 0.187815084459999
251 417.79808491642 416.192155881251 405.007637174711 403.180757460146 0.218471901474105 0.213495848726028 0.00689142172905122 0.00338611548841072
247 482.080065130001 477.539621217492 459.349728802553 452.31067395438 0.593893328031255 0.53559869228316 0.373104549655636 0.322746098600874
249 558.798501662336 551.260983879238 527.162175873873 512.860198533696 0.805971080257585 0.794459229153058 1.14283103523439 1.04339922726558
264 441.155198566448 439.944768552054 430.451974116206 429.527771072497 0.537636965111604 0.545101199948788 0.238859504613174 0.228773491524407
253 455.980364386087 452.000187081392 431.659728114913 422.983271019426 0.433606451748055 0.442587435301087 0.116258637565807 0.0735232749439092
262 455.310612991437 452.880174511229 438.634439041946 435.664295212299 0.541873275971235 0.496693269110522 0.250659519898818 0.226059378369882
255 531.781927098223 523.762510158416 493.432715533194 471.384977752161 0.65742191260115 0.635724638198534 0.595428734801771 0.461069474815758
253 808.012100268589 787.914656446132 751.748535526362 694.524194837353 1.02743233695977 1.01302861637559 4.12194297376982 3.86735688400995
252 308.758447619237 308.443504239836 304.313962165377 304.268373200051 -3.66440438609956 -3.708088111987 4.50105562218369 4.55857050319173
244 287.151594329651 286.932162380772 283.122656491173 283.05560791605 -5.54010331813301 -5.29404448011559 6.84813642932704 7.04448787849333
258 367.365003831269 366.391289686688 357.664728289011 356.917975700743 -0.601837625368138 -0.594613992746036 0.470229683083744 0.505270410652429
256 476.332770703536 472.24351970455 453.293872937273 446.118843607806 0.577572542674301 0.544408044897941 0.327002310199532 0.275717533249463
247 439.561608707828 437.514175271151 425.583154423293 423.039904231026 0.420381162295364 0.406865977446035 0.114805964635707 0.098337600953073
257 678.394348751921 669.004231260404 643.360134991579 630.049687339218 1.09367968015459 1.07799718263757 3.68412592082859 3.59997160923103
255 425.019127298927 423.043327256409 410.386209293947 408.279790718195 0.283440626161791 0.269594539525703 0.0230716583619142 0.0160572518284425
254 406.962244034859 405.667373088379 395.135973391916 393.30957387869 0.0942049950080752 0.0827731690731244 0.00297685179430118 0.0069767476979905
250 607.094761300271 588.170878054153 541.005954211959 496.141388028674 0.650972216696339 0.578829538919324 0.755227598899182 0.557381285296287
