"vglm_cl_N" "em_cl_N" "em_el_N" "em_pel_N" "vglm_cl_norm" "em_cl_norm" "em_el_elr" "em_pel_elr"
183.041169621792 182.979382579638 180.762649423007 180.76264933181 -1.57664279483576 -1.53536011862829 1.98723479015916 1.98768987952826
200.175261118851 200.004110995619 196.35194233764 196.30141023378 0.00879648501697116 0.000194131076747345 0.0316808097095418 0.032870700487365
179.626758252613 179.553116945163 177.099803899838 177.099803948249 -1.65660607830295 -1.6379671400217 2.13621705625974 2.13621705629976
212.00020528205 210.817563068012 204.014972940319 203.841545298678 0.318399317806895 0.281736768026263 0.0195492886091415 0.0182587798099121
174.063087664574 173.977960687062 171.678249232393 171.678249943828 -2.49523832107472 -2.30754335742669 3.53378215631028 3.5376733131875
207.714958845659 207.430652528371 204.137126803496 204.105391763232 0.382687400123595 0.35354214651291 0.0584327136502907 0.0577409754168912
222.141745440717 221.82369692819 217.537463620652 217.537463651505 0.799619774441502 0.782296151726662 0.596953257815585 0.596953257821497
309.914153989324 302.978152994235 284.891413159025 280.08343521585 0.934010944704853 0.835306572721107 2.33654022853307 2.28590479760442
221.033752004772 220.70855482502 215.977021660031 215.86954070515 0.774059650741827 0.698096359091677 0.549495454828957 0.545766218149311
212.887126899668 211.477625638047 202.818764133851 202.780719620405 0.354165415610974 0.305626631425816 0.0128101523000623 0.012529239802916
186.085659698531 185.990481334882 183.359146111278 183.359146091293 -1.13782268171499 -1.04766226710702 1.28224657208966 1.28224657207284
182.686682873716 182.632420438492 180.466056648767 180.466056977053 -1.69285704208747 -1.71576841644111 2.25240773961241 2.2525616333869
195.885920545688 195.659256215731 192.140276306612 192.1402745471 -0.247520671052633 -0.251731306874112 0.210466291161993 0.21048144106453
246.256614499615 245.299102403941 239.233392239888 238.876614102031 1.10400171303232 1.03305763735326 2.03706081685459 2.02637526032322
197.964257729098 197.342327392198 192.727131337174 192.727130879415 -0.0872718623388262 -0.116568595633827 0.100286784902437 0.100286784465879
204.045462364528 203.877784993196 200.578061043112 200.578062323011 0.206188273608448 0.193023075020744 0.00147442021443567 0.00147442116895036
243.614646062433 242.288123226565 235.398910858632 235.128062235463 0.958085743371119 0.986137315331741 1.38415779421894 1.37798951220702
190.050725281475 189.921230088341 187.092251005545 187.092250742952 -0.696867981389911 -0.68164293475693 0.637150537750131 0.637150537539128
217.058337990363 215.468741370074 208.059542760399 207.306916703342 0.398183297969607 0.354993455736429 0.0648372944442599 0.0562432598276246
177.751222623658 177.67370131367 175.179459177673 175.179452496106 -1.78563035037738 -1.76429816349811 2.30321401140054 2.30897807845258
228.301441297166 227.801309152091 223.228158926183 223.209121744256 0.969224297481646 0.84294355840389 1.23625754247314 1.23595049377127
