"vglm_cl_N" "em_cl_N" "em_el_N" "em_pel_N" "vglm_cl_norm" "em_cl_norm" "em_el_elr" "em_pel_elr"
178.839511349367 178.800311604705 176.802439722986 176.787746462223 -2.30505951337052 -2.38897685416496 3.3921751321227 3.42487979102634
185.089369410024 185.003384719117 182.319956458723 180.559735391278 -1.11159085662679 -1.05582522550221 1.21559555816066 1.88738179759639
180.037606089788 179.955811875844 177.294538645627 177.207486323731 -1.5448795546082 -1.54661324430598 1.92023447538759 1.97637605947921
181.6699008276 181.362946427004 177.562382939626 177.107591884314 -1.00375184310683 -1.04380017420563 1.06693328537131 1.20472143832285
177.445645547096 177.338121069046 174.574320233304 173.954864675639 -1.81785795762741 -1.67651245009571 2.29835467376643 2.77041608575064
214.773292687712 214.447361298177 210.577546641216 210.322405080349 0.621476243828657 0.597224179681893 0.304563946876897 0.294734570026321
210.080661074256 209.875511197152 206.070974484866 204.709060666167 0.439218411826883 0.417646805240422 0.090799903268362 0.0597030881090177
344.450006368462 334.376133104323 307.859726306284 263.980916436662 0.881197917722329 0.810667695333489 2.45098989977396 1.91497978857251
217.023398226061 216.678626786048 211.746218751389 201.499130460095 0.636787262538487 0.597982268560916 0.299008260499249 0.00970454114803943
226.78862752858 224.814213446138 213.117397125651 205.056363290617 0.545603688230309 0.483089409575889 0.168749141637818 0.0435176511841746
187.07779156278 186.966623073644 184.112757213994 184.080419457943 -0.990741093823679 -0.963661038200534 1.06170150269509 1.07683675831959
185.904476444322 185.826868043303 183.256529673937 183.177539506229 -1.17129480155731 -1.15953687504612 1.33825079957296 1.37755571166826
214.954806111558 214.295242249827 208.155678196663 207.872659306644 0.508436250717611 0.478311946453188 0.127257431075122 0.121311496653561
245.478900765695 244.570147040549 238.188659436127 234.893139974898 1.0689841049385 1.05139674729273 1.87756096570001 1.7519037058637
195.472130335015 194.864975721904 189.807984550084 189.165014185395 -0.192178833252142 -0.215785426446838 0.187581265894551 0.232170677197246
207.313621349821 207.133766900678 203.529719362597 202.939714616525 0.344830792421171 0.3285022080195 0.037005553585459 0.0270190310993712
219.043207963672 218.409169392214 212.646546361074 211.789004800958 0.587787487655866 0.591134084376809 0.254790946777121 0.232453598841403
191.462361833322 191.339785987882 188.268121769643 185.073182021972 -0.561958088958055 -0.535249452707871 0.481816252497083 1.14852024129095
199.113466178355 198.235609718832 192.429104743022 190.017217518157 -0.0287522147720487 -0.0581200888907747 0.065013083096801 0.144624207353445
176.52137758477 176.453063659836 173.881274922414 173.685327420533 -1.90330063031215 -1.90841495855539 2.50178214193329 2.65142285011007
226.765120826793 226.273103973296 221.42039392469 219.2663890318 0.901484266411765 0.78673664274977 1.02180383038922 0.917894323074051
212.592777375942 211.704069481432 204.807959571848 203.640583196078 0.403393478685326 0.34833517472145 0.0433017416785333 0.0278865415612017
208.067147124162 207.55377850362 202.948527662006 202.731029370181 0.318465751595016 0.299890694445974 0.0203197625851317 0.0179124362252878
185.870720939484 185.799949548158 183.236715779988 182.63998305011 -1.19856849504236 -1.09981832955038 1.3512475917446 1.61725797817871
169.618233103425 169.55826028306 167.690891875757 167.66882925721 -4.49545922222908 -4.71047019475446 6.65129565863981 6.91118440192395
190.837287000891 190.573288672087 187.016035142475 186.644945412774 -0.561860811862893 -0.600551256488239 0.52473506414708 0.592706699164864
214.644608599259 214.281348373249 209.805610068234 206.74189370776 0.518893404081123 0.494642937621174 0.187848859699443 0.105909880893705
208.839696134926 208.492956257961 204.294945287415 202.343582872685 0.400662123143171 0.352839047610173 0.0544954849960959 0.0195193347663007
196.193899227977 195.967371981705 191.99941116825 191.354915909002 -0.18987775337499 -0.20314838101382 0.148863036670718 0.187120526783929
318.058915707623 310.07945905728 282.280802039432 237.047216688856 0.847223992715747 0.805447809176995 1.89503168679403 1.16673678608959
