"n_obs" "vglm_cl_N" "em_cl_N" "em_el_N" "em_pel_N" "vglm_cl_norm" "em_cl_norm" "em_el_elr" "em_pel_elr"
308 362.885571220289 362.76045361637 360.670825341821 360.634883522329 -2.21893744145441 -2.19252763107933 3.51328456626379 3.53201442304453
317 411.291267800557 410.758670801627 407.149323182047 407.023819266268 0.362325847499304 0.326289343979959 0.0654841660425518 0.0635000935490098
320 397.698723583587 397.263991301603 394.595611258774 394.570914892849 -0.0955050461707985 -0.115416885196828 0.0478222593510509 0.04836540103679
322 373.703811313147 373.331601101487 371.333993403796 371.282887043159 -1.57047903988058 -1.61110895487262 1.89447445189671 1.90904464447794
302 386.913516397755 386.288716527824 382.326652497796 382.050417947309 -0.422081359780761 -0.427605196002893 0.283880948441038 0.297454570364607
321 405.324530411032 404.326746179072 400.662908495898 400.311134694865 0.171574264496777 0.138666299658351 0.000951260381043539 0.000329348064042279
320 368.822488542543 367.945197080815 364.532592732777 364.480595200766 -1.40362667018454 -1.41880909269945 1.51732781005285 1.53547539048486
328 379.602281786597 379.364424724113 376.863781755983 376.775689356356 -1.13756697967004 -1.14242997756789 1.24214265532919 1.26159993445344
321 396.113838994492 395.758738270249 393.16078442615 393.145581684051 -0.168638727200646 -0.180169397395259 0.0831399162416346 0.0836273334325597
320 394.083466853708 393.51361678872 390.729905472485 390.69065257524 -0.242417531904317 -0.260398740361575 0.133788703068603 0.135344969843572
315 378.163641880131 377.988008378255 375.779712207312 375.710065588011 -1.16142987315167 -1.19549482077465 1.28286301384105 1.29647958498754
321 400.776831490858 400.55072923945 398.040408721657 398.009703647481 0.0337976084077874 0.0238886806511421 0.00670843560419598 0.00694997350092308
311 422.175962506274 420.473248921988 414.780390838744 413.630049710582 0.480139456707399 0.438337879969883 0.152086398180472 0.134681378473033
309 471.090591163256 469.317849560805 463.509912431002 462.833879002103 1.20646515572462 1.18534451567961 2.24929822731156 2.22920124720349
300 373.700028821068 373.343031408202 370.510705956624 370.265487239692 -1.10453738841454 -1.05557588153599 1.1504731679679 1.18701710129335
321 403.685122340741 403.252888569374 399.95503716475 399.915336070533 0.134753499712009 0.118565990943286 9.99714848148869e-06 -2.93908033199841e-06
308 368.810525965202 368.47364029504 365.899532121599 365.876613233389 -1.53514088329486 -1.53355980461899 1.88481924358439 1.89219931526713
310 411.777991881116 410.819114947308 406.638521445229 406.586527720859 0.323446280761513 0.302122457333979 0.0440502656492754 0.0434599397931379
319 392.059073222137 391.272140403904 388.026394535757 387.991840313066 -0.298754991637112 -0.340196849156853 0.184149245670596 0.185797521368841
297 375.028801972245 374.424840959882 371.624122810897 371.541179581497 -0.979863576578291 -1.02144445695128 0.935777690162467 0.946609033394452
318 387.716977829897 387.454263509569 384.908616165144 384.863245889194 -0.569866861377425 -0.555602894075398 0.425666524371991 0.42956809908901
324 405.433460409343 404.583362169345 400.301106042731 400.250207471361 0.170387849120525 0.141634029458339 0.000342313078363077 0.000278470049124735
320 404.465268304987 404.2738825671 401.775276559878 401.739700628737 0.189942018880338 0.186197553612743 0.00688988747333497 0.00663733339206374
327 405.431279090096 405.228596394847 402.892294034511 402.862043166005 0.248764463699546 0.242298778633314 0.0203897235915065 0.0199986854404415
326 404.900995575287 404.114572600618 400.767706992318 400.621127226799 0.174608044580505 0.144448082465361 0.00133031209043111 0.000945409200539871
316 406.605851082607 406.139014655744 402.999233762769 402.764439567079 0.231979758050553 0.212854918108422 0.0137316289910814 0.0119402375548816
318 410.544066819738 408.536055509743 403.576819205191 403.466081594408 0.260943622676244 0.21664680128802 0.0130389497835495 0.0123432971986404
314 377.85982299906 377.597373431342 374.852235373939 374.742854177564 -1.04425396327058 -1.04281555155575 1.07996202749746 1.09790213692031
323 425.349335951415 424.652470934981 420.837378193021 420.804028079058 0.743009616605573 0.73738404564717 0.523411975424096 0.522419172530135
308 416.367803489315 415.031007197426 410.13121569065 409.700985376669 0.391250353458306 0.358456090642567 0.0794398060606909 0.0740458634181778
326 414.855919315945 414.276364441216 411.378335368244 411.333695915366 0.538967773569926 0.522956936980121 0.216657134392335 0.2153625556939
313 460.817500010136 458.245800510059 452.645971583731 452.355632091699 1.05306978014474 1.04267147466991 1.61482286913906 1.6069605972616
327 410.579245719046 410.139262138837 407.196873412283 407.165610545476 0.405573548402448 0.389570073010262 0.0939848135949433 0.0933080553031687
326 420.488449621056 417.222704115721 409.637329893405 409.171927717398 0.397715784153659 0.334584931090125 0.0651225528526993 0.0604748860723703
303 353.296412171697 352.838015701101 350.572950842211 350.550532813498 -2.62948865068407 -2.61081016240468 3.65626365372918 3.67481862180466
315 372.277937477372 372.004425668342 369.840156555341 369.836651768476 -1.54189091600353 -1.5282058068562 1.94931888788142 1.9513699323179
313 394.757347634447 393.533527272747 389.870046900386 389.573993988637 -0.167052965660931 -0.206432383732482 0.0974978458061742 0.105269742163728
308 407.017394223478 405.174975482564 399.501429286039 399.341087947104 0.160507910264614 0.120236725440728 -0.000101525220998155 -9.7128763627552e-05
312 407.307131495245 406.271162993858 401.689175258471 401.2642407927 0.199255760947979 0.170853615122114 0.00351171670263284 0.00219545168602053
310 382.834801059331 382.49281485625 379.633978421504 379.508738935465 -0.725885830540967 -0.726938278302239 0.612693762477647 0.623518296312795
312 381.239080461086 380.63951505529 377.903681791802 377.871020760117 -0.798831271506161 -0.848730045809316 0.698236962825831 0.700936115295917
330 390.10819000861 389.822031413828 387.477561949885 387.453459317409 -0.517079622575528 -0.544601044848033 0.37670232111941 0.378957831319894
304 430.994890571489 428.632813409121 421.311353974425 420.600521030544 0.537805020549368 0.50587129907998 0.213390903196341 0.203647493416611
314 393.706846222485 392.818731143299 388.837281295643 388.653018283423 -0.204327702315693 -0.23399280401555 0.122113268775138 0.127342986503209
316 458.472193493739 457.118843509271 452.42505627812 452.233597214309 1.20431452900475 1.22498100084596 2.06910288905601 2.06245431256957
321 397.844548605517 397.027072110355 393.438713729787 393.378338430032 -0.0753107546534965 -0.107058712960171 0.0502497364595911 0.0514700654530316
326 407.225678906328 406.406767777139 401.876667413294 401.692892234674 0.222720155327049 0.194182965452813 0.00524410337948211 0.00438463633690844
321 402.56174424183 402.293106313189 399.465372901836 399.422390482394 0.10384779752669 0.0921264616900281 0.000244522717366635 0.000309458011543029
322 391.904438619151 391.674123682563 389.270992614578 389.253279542687 -0.388273142625688 -0.387625632964603 0.240319937695858 0.241464903521774
312 416.326689086666 415.011444389871 411.394091983762 411.007317347818 0.450629716068025 0.397721570325817 0.133959733872871 0.126876047154838
328 418.67568744664 418.304077171745 415.15178196249 415.030452531546 0.665455808443299 0.644266589428869 0.374290260648195 0.370541773815603
314 372.007370231827 371.825204498489 369.64414820054 369.623782435505 -1.57479778662826 -1.55826796584454 2.05545321163572 2.06249151585962
312 398.496227885873 397.241913988849 393.3243921048 393.271438427059 -0.0450863033699964 -0.0819791137445147 0.03807377940484 0.038638728391561
313 370.89008479819 370.341433400086 367.584315740361 367.51193703324 -1.37736954874429 -1.36600942717074 1.54116451365826 1.55981775451255
308 355.958788371619 355.840193447919 353.981719273126 353.968257819538 -3.00129575034343 -3.03111182531189 5.4990951260379 5.5135692040667
323 419.605035082522 419.041724951709 415.871828224611 415.851683880242 0.653096203654088 0.628232906867165 0.365828996043092 0.365237255970897
324 379.041387879717 378.601533342968 376.180661187261 376.133006602402 -1.10025907095172 -1.09728151337206 1.13636474593477 1.14656297639067
313 430.315706012297 429.628552122045 426.002116519309 425.889998466016 0.835083295949695 0.795929291602517 0.724614703701263 0.720634887291453
311 353.014232968132 352.942684538675 351.329329766597 351.312668784938 -3.74623589938258 -3.76949713710378 7.93788127910284 7.96391113288973
323 413.457497566676 412.708687518906 409.170532378518 408.956158437612 0.434600369302053 0.408243597546434 0.112926969229193 0.108861940518182
315 356.680164891227 356.56804235216 354.922589586081 354.918339002627 -3.39151365417382 -3.54723762104672 6.43822807882862 6.44737309045286
325 411.768402739511 411.409881044915 408.397623168919 408.311235014853 0.440812444612425 0.421531262571478 0.120601133611672 0.118525635107289
304 356.550548150498 356.461175305387 354.688951328209 354.681173570057 -2.90587695543347 -2.96311215692829 5.42785161061329 5.4364291525435
304 495.000785196921 493.233898196329 486.198271897263 484.34478311272 1.33886183545689 1.27259071207073 3.0163595334343 2.96685579747009
324 408.831665649171 408.119990569714 404.712797850449 404.527409057722 0.302604752865069 0.2702606557328 0.0332982912905209 0.0309942881349343
318 427.407398283046 426.146332659532 421.247395130529 420.760503809902 0.659032084441287 0.626088328644805 0.389662183333712 0.37771164593596
309 356.938602638641 356.595069869378 353.91781584467 353.86804266866 -2.36589890729414 -2.42446139753759 3.33965251323207 3.37138654087539
322 401.671195377691 400.59609597553 397.574851546277 397.535453736939 0.0593574714742027 0.020951681430581 0.00647421830035455 0.00674974747016677
316 422.187471789085 421.246472829399 417.282227341341 417.169979515043 0.608346473646827 0.586076935652625 0.308523042497654 0.305642191707193
319 400.930937161166 400.473588337162 397.659044254248 397.57748181655 0.036475012294858 0.019050754197838 0.00765741447230539 0.00829353965400514
304 378.837715747783 377.912074356396 375.002718871349 374.924257932049 -0.800682235919436 -0.815140193818224 0.678971039150383 0.686324178446739
324 419.840022767602 419.129436551458 416.331143234957 416.31113035915 0.685979130986181 0.680149106546802 0.424064893420109 0.423412268124594
304 392.985486479047 392.277081770018 388.954912574563 388.753924789483 -0.234429729397525 -0.250309716241156 0.125688716063451 0.131811905954237
321 379.17846827584 378.925709900481 376.907098799572 376.907098514495 -1.19026973463604 -1.23948236651338 1.31964448228518 1.32004018514817
308 366.241051213258 365.912323329209 363.427844119714 363.399091525051 -1.72897989302266 -1.70881183284659 2.24917571469723 2.25992158492136
312 373.354001135399 373.081222613674 370.480911604631 370.310712224845 -1.31343323947772 -1.28059873921198 1.51880460342727 1.55580699607162
297 345.76695898684 345.550703671106 343.182154835365 343.150928996372 -3.19663970705158 -3.26093677137484 5.42820797421973 5.46012073945712
319 436.004782298595 434.682603306751 430.112558267325 429.89399150248 0.850985315490542 0.816752706415894 0.821444171109761 0.815177535339899
319 421.78671345975 421.034910389437 416.896177472172 416.655135358097 0.612169815552044 0.599283678958722 0.307928223415729 0.301426828842523
314 372.296126096303 372.168603372802 370.093038018062 370.052090541458 -1.60750841721693 -1.57371835675457 2.15670043271348 2.16989647389528
324 397.301708340713 396.930866971277 394.133858598936 394.112872771962 -0.114742613794207 -0.129818905402442 0.0592038883878558 0.0597429837216623
315 371.650893699203 371.232456464931 368.821202387522 368.742047423434 -1.46921804645429 -1.44070774181607 1.71972444004587 1.7390721177153
317 437.902730534174 434.324634225581 427.187005083783 427.032187692997 0.643436966815311 0.590517427745973 0.413115442805974 0.410818521996589
315 406.708405090827 405.346630833469 401.434741413023 401.367043541867 0.192968120369773 0.159524170810431 0.00297439406131161 0.00274387552690314
305 421.609312879487 420.271924617888 416.473309745107 416.285991254446 0.545047700995032 0.524705896166699 0.236714986704101 0.232640995331167
318 440.870008886241 439.584584036575 434.589692409827 434.386673153344 0.908072488530638 0.869927703935427 0.953465067956131 0.947253896429174
306 352.743430639626 352.533668194299 350.641598723874 350.629097771814 -3.16503636393691 -3.17805868841852 5.42556819547826 5.44117460845973
326 397.511221499273 396.999414583866 394.181908054115 394.133668108633 -0.104795668479831 -0.124775757534602 0.0569980544214559 0.0582046209401597
318 384.042145508881 383.084107676197 379.082514740526 378.802650949394 -0.569581726566966 -0.597520246784202 0.457691087501189 0.479976440996325
323 371.165716883399 371.048281802855 369.159634948215 369.151112817491 -1.95749879773147 -1.91641167649064 2.94231437837607 2.94779891302642
320 394.455252726126 393.784719446443 390.945779151204 390.847685149657 -0.221278078349642 -0.243785498027841 0.121537064714175 0.124610039325489
315 397.149254252312 396.343698354286 393.147261440865 393.105794807642 -0.100541844100876 -0.130742852468727 0.0553051250681165 0.0561833415558795
317 481.862297701405 474.948920805519 463.981726839611 462.071697685747 0.88764019604942 0.795440879185229 1.38005304203398 1.35088701771383
317 418.429304466234 416.019721164013 410.805956252544 409.990241386949 0.413290290496368 0.361525781519428 0.092479072106471 0.0819757225735884
301 561.218184049189 543.561069673102 524.893396541699 515.959363033989 0.908769944017124 0.805068375608031 2.03448569428656 1.96095155733838
313 427.662866637606 426.640703395592 422.119440890313 421.45702692344 0.680046963446345 0.64652910095708 0.420182666129222 0.402856549080752
321 378.358042161082 378.024152165856 375.11779489133 375.053738806868 -1.04607548983098 -1.06883000748218 1.08078738778113 1.09278168497804
330 388.318061516331 388.209704208092 386.363743406532 386.352608359771 -0.721772143359806 -0.71910503563458 0.612609987327232 0.61426370173831
320 381.889249256492 381.444592564176 378.665010340253 378.643981828376 -0.83876642080712 -0.830447688395927 0.762480552411944 0.765767752403917
298 433.742113838382 432.398434322067 427.180007699688 426.672707644417 0.683207330544704 0.644618839500484 0.437601017454654 0.426323048839549
303 380.228561964942 379.595947583443 376.404427248818 376.282755036799 -0.736982096801367 -0.762120814846932 0.616601440110571 0.628146085100525
320 412.022036067639 411.487939558091 407.770666137447 407.709727387815 0.386645029556447 0.366418867515695 0.0782720208608225 0.0772389316307454
315 389.75397396313 389.394315799202 386.451433213059 386.391032182283 -0.420999416112351 -0.452425227864938 0.276211296219117 0.279791969926009
322 370.16139509989 369.922578803565 367.763264119206 367.750629288195 -1.84851813696933 -1.87226084386835 2.52573480933916 2.53281119153144
313 364.040250505412 363.484279379894 360.77733545181 360.691770204599 -1.83147557139603 -1.83455997507039 2.22540374470373 2.26068072811177
326 442.617759263642 441.390293337613 437.881742714232 437.647730428601 1.12780002600682 1.07413497253494 1.70464551025543 1.69470789929892
311 425.661363734618 423.519009617429 418.351760078028 417.927200163002 0.547024564002372 0.500070313714921 0.236294916869156 0.229002854380269
312 371.174515378386 370.786979016579 368.021716120479 367.921101605743 -1.38320374509266 -1.38703537487728 1.60183536692421 1.6264488088982
330 459.689001072232 458.164710709723 453.877987002092 453.629268963387 1.33815062330156 1.27910922312912 2.90085670242388 2.89115600456716
306 405.926507875037 404.770232353543 400.559491514964 400.254243939448 0.160218050393311 0.13036090886868 0.000582111793846707 0.00021253486374917
303 366.065722873891 365.520707659938 362.887808835803 362.830779289986 -1.5568188178894 -1.57294802292137 1.82618564712539 1.8393171944972
310 388.122016822562 387.161644111558 383.986968888183 383.951681696633 -0.423283651046453 -0.456862310815049 0.282341713467758 0.284478962797948
317 434.848792735467 434.221477158317 430.375285608405 430.351669151417 0.942410042389458 0.963130399583498 0.985710805894087 0.985019436251605
313 395.572321506869 394.552319870585 390.304539952356 390.109022123515 -0.135292829588759 -0.167287050539901 0.082832428473921 0.0870809535754233
314 418.139993421708 417.359662401776 413.424594718992 413.273367044606 0.513182283552907 0.50796245626751 0.189606875863319 0.18626497477544
