"n_obs" "vglm_cl_N" "em_cl_N" "em_el_N" "em_pel_N" "vglm_cl_norm" "em_cl_norm" "em_el_elr" "em_pel_elr"
126 322.151103741282 314.835729618962 289.402527947212 278.746045336986 0.700799326494395 0.711303964630338 1.15424334160571 1.07837190850432
119 236.354123646211 233.10134463888 213.750784305752 202.864578893788 0.354858279201901 0.338350746092604 0.0440822181265048 0.00410109699873829
136 188.938284565091 188.588956246484 183.089232259121 182.436495543712 -0.377266273386173 -0.372657020263303 0.287746781747046 0.330678845894909
124 145.078343605715 145.019442720806 142.788061635076 142.772219948276 -5.13974423343548 -5.11855801349162 7.2949277035541 7.44313833352089
133 205.200232739104 204.724752094377 198.424016475125 197.9399030362 0.135191445938404 0.130952279754506 0.001135960000056 0.00230197645214503
121 255.365167316545 252.334592864726 232.263515175818 217.018244803807 0.494097669195065 0.41402067457601 0.200320192520394 0.0884847270310729
138 214.202806655606 213.532538304812 205.074271319172 203.765368240446 0.307565028131535 0.280760979455797 0.0203788534886371 0.0125563337958283
135 184.782070596497 184.452217688904 179.295911975608 179.113650201016 -0.55425411402214 -0.636884157536057 0.453145932579446 0.471626281370618
125 159.407658182383 159.246715446388 155.551512265364 155.448698162614 -2.19336572393595 -1.99915165445422 2.55893236990664 2.65133723950885
133 176.945304440805 176.728981818791 172.371826273885 172.19310553009 -0.994574404075819 -0.995485175052456 0.954235791801693 0.991512469515555
129 421.930326631392 403.440537336824 352.196724993347 258.185168533155 0.650284646210952 0.662971113809799 1.38708491158832 0.752539084625596
121 184.142092871533 183.639735894888 177.056398344455 176.363391010551 -0.431522055720386 -0.414586708207163 0.321866156038595 0.363556618630582
125 187.6570165583 186.699560364429 176.768379712212 175.137092375861 -0.266871652084969 -0.295629882683672 0.233918625620618 0.315251031936441
117 158.85538962277 158.680467685642 154.719593940414 154.635322668392 -1.90077242044945 -2.05892470924974 2.16518728726078 2.21893066108009
130 167.234928279628 166.934446429091 161.20262451824 160.723481815652 -1.33209487154062 -1.43908417845175 1.35632096581753 1.54181725303101
123 143.516311001107 143.441729645985 140.845761318245 140.798394754357 -4.94072560646655 -5.25746346092915 6.55341572564771 6.84976861905898
127 179.372810113184 178.884122773239 172.339953083812 172.02122505208 -0.631906628554668 -0.59658919045892 0.537861252381845 0.575420697419304
126 233.698981541323 227.448982477688 186.618192000269 173.265448893553 0.233886178534699 0.205374369081445 0.0139032986180609 0.215225917644602
133 223.978961403173 222.396525842517 209.26475864205 206.563645362394 0.356396004446542 0.324384167545527 0.0393810215036865 0.0232570519815454
134 237.599258260117 236.272346092717 224.519949836403 220.92915822769 0.550347212622479 0.593915007132588 0.259112065631371 0.214526753246673
127 229.502695369476 227.980540834155 215.101067770095 210.790698413776 0.408823394714534 0.395972546427034 0.0840785922193845 0.0516118813718549
127 167.602493930568 167.285510501548 161.337023060674 160.400925898305 -1.23170857400041 -1.22765231731212 1.24079357623214 1.52172055655456
127 159.728063879626 159.541323824966 155.451193724157 155.326922932517 -2.11656937757162 -2.27392534991358 2.37743038670419 2.4820124182329
127 270.671203445298 268.992029564545 256.276108331294 251.048396236445 0.780847120426487 0.820993967441612 0.923643505346718 0.853810645422755
131 235.175145651251 233.573580735867 221.193968343822 218.33476605075 0.492168121578625 0.528739537878103 0.178867980998803 0.149140921453409
118 161.364960679595 160.969217221228 155.123596659345 154.877384127416 -1.39489122749707 -1.43206882810436 1.3551799500774 1.44777426773248
116 250.798434237994 249.069367703672 236.240045659018 231.109371067947 0.571135608284113 0.573479079865017 0.330859368513757 0.279280197069511
134 154.603340788151 154.514903093405 151.690567182246 151.634467117688 -3.78811692967325 -3.62740014985568 4.57825288245112 4.79957825712904
128 208.998922618132 208.303720559189 200.499534237193 200.054260223947 0.191873499798566 0.165482207376574 0.000484531834899826 6.92187666118116e-05
123 164.416532557415 164.097661500551 158.412433478805 157.82306049393 -1.36357543861468 -1.4437739147375 1.38622644795964 1.58444608078526
126 237.530847755258 235.21849683956 217.681193365073 214.107355008232 0.412495864309455 0.380270432703973 0.0874076980167047 0.0645935135237323
123 200.414044024155 199.238765737664 189.450834984378 188.152959554125 0.00781605662254504 -0.0123970326298272 0.0411606008335639 0.0584058908993939
121 143.499172203463 143.419436723207 140.558551602364 140.503688596753 -4.45372738272032 -4.24366672608485 5.70480436797152 5.93297137776062
136 362.317499940379 355.36779850239 327.419692905801 307.11807266651 0.83638451556091 0.858434801501382 2.28002646667937 2.12792479936502
127 197.496044751634 196.575091471835 186.451808776813 183.736712636236 -0.0504502752197225 -0.06607044358138 0.0767857804623873 0.138852577957778
123 148.705910087384 148.514191327158 144.91457618308 144.867841070659 -3.22126857679056 -3.39582049354536 3.21728011535765 3.34668387857778
129 205.10459776746 203.359927837186 187.561842117421 182.360378062519 0.0762469996226491 0.0425480996245102 0.0412551289466592 0.132170762796932
126 194.943282104045 194.222460159092 186.751788667586 186.292693030504 -0.120783974611887 -0.130492702774046 0.097189754275405 0.108374487236915
123 190.226152735992 189.187762287803 179.408233620117 177.675156655587 -0.202959455182881 -0.221651257845661 0.174466869487787 0.239617033606464
136 334.604486365884 330.684545226029 307.488487141158 282.996118176242 0.868656973838684 0.837520476765414 1.90946000907161 1.66274980915819
130 235.145894477499 232.925865995664 215.859681221097 210.551433918738 0.410213998963443 0.351229764349197 0.0786556174002726 0.044309514646784
127 139.977659850365 139.950962350338 138.329844436134 138.327133033759 -8.67998272649924 -8.85483200585449 12.7612568250179 13.0479832840656
129 172.742058955951 172.44278356308 167.528291701255 167.357318033313 -1.09277324298055 -1.07069003245804 1.04800978028879 1.09499672790594
120 160.711199743393 160.542993985423 156.749068456853 156.648774604985 -1.89212362391228 -1.8591186232924 2.15889275222389 2.22021813709603
127 383.065444641135 370.764185940236 329.806101326149 268.35592750882 0.67802124802211 0.736726123675807 1.27686756659023 0.860419784439728
133 369.546733797218 363.215878550343 334.072109213257 300.297065466692 0.834289152614506 0.842600182882983 2.12123845236806 1.85567607375515
129 547.038153036276 528.570032095535 485.187606038565 308.6652634675 0.830989170164568 0.829915107650559 3.49675061676976 2.27001908543298
126 169.959618744089 169.529310072517 163.896134327085 163.69124756269 -1.09237865677302 -1.13751671818791 1.00921792661143 1.06594912508422
119 257.076142808177 253.371506110059 230.252520283863 214.284847850883 0.458483752697492 0.41209550969766 0.156951127321463 0.0585876347045087
117 402.068917141071 389.637304372878 341.434178312396 248.972498051413 0.63510291800968 0.591702509955792 0.950999031992296 0.410785679031505
126 197.297658149027 196.779191532383 189.951734813411 189.137196282876 -0.067401527937454 -0.0756990553325261 0.0606986829379821 0.0755643562758905
125 237.565157225913 235.566708743074 222.242278355551 216.136647801791 0.47073301109583 0.426339428515556 0.159124146190834 0.10402291379387
124 171.448855094916 171.023766552413 164.435936638997 163.940306075665 -0.92742806294303 -0.903755222840755 0.862608455858435 0.957094452679939
120 169.645489395947 169.317404663731 164.088768381228 163.877896719983 -1.084683300628 -1.09372215532194 1.01739877926389 1.06632356114824
122 189.275248131241 188.371122913182 178.691294191902 176.786988637396 -0.225969526820678 -0.225209267360088 0.187835561161592 0.263833428771477
110 143.189930309304 142.796918794194 135.810136669105 135.067765933448 -2.15582420400366 -2.22005671996695 2.12156590109612 2.87032091885931
113 462.983232792923 448.540715599562 404.685746679189 267.415262983644 0.71134482741326 0.535963843911846 1.68371721418953 0.800926390201084
123 166.771712276499 166.510805759568 161.352633300049 161.064808216876 -1.30324809832582 -1.2409402760497 1.31719809600577 1.40405159823013
133 308.52917138398 305.425808638403 288.317697474742 279.002180330581 0.883504595584924 0.916467562460163 1.75071038266356 1.64631003765658
126 180.311545105377 179.767911736185 172.963420809374 172.536218455439 -0.576235506667754 -0.561545708925409 0.481956882844997 0.523954449203529
123 389.517140291105 379.891721954347 343.669409862726 284.012274059581 0.732540004148929 0.705914363424795 1.50826130055475 1.10987563644721
117 191.661726963712 190.659043323742 178.711173532821 173.573923457591 -0.14786230925116 -0.160410660052546 0.137571625891496 0.310209735162971
112 186.775535311571 185.571600115348 173.275848298972 169.926586819915 -0.226298233491254 -0.231931081644188 0.193147502814554 0.321534363834189
120 181.086548847233 180.596429194468 173.956200367631 173.346682321332 -0.523124615739805 -0.513656124045006 0.408901889782101 0.45431328574432
123 210.373548134616 208.698340016019 193.925630732206 188.024036404658 0.147116415506365 0.1056031689244 0.00706295628560838 0.0499043923400677
118 181.438849156937 181.026943609422 174.913943940941 174.446742154801 -0.524856306587544 -0.503262564264214 0.39828355769032 0.431738360573718
131 197.971595463339 196.730862308391 185.778232061656 184.529485530368 -0.0396382278806418 -0.0629474284221282 0.0850579318482687 0.114557354728731
121 165.418433546809 165.172047811752 160.29626699341 159.973387460148 -1.38362774924479 -1.36954352913137 1.42228162685524 1.52251603887203
130 272.399491569809 269.290257969259 252.836406722882 244.81747522182 0.686483745744905 0.670960449182095 0.713923144610817 0.623452300086001
123 216.973576205084 215.503124830624 201.557437354734 196.705265039713 0.238934476986862 0.216258440529304 0.0016739268519359 0.00220069694796621
123 219.260025964113 217.840220423901 206.590029335132 204.595242404782 0.294309346212235 0.262416954927034 0.0194101477113691 0.0109872578482282
128 225.008551354326 222.254207482356 204.79036249975 197.778838181928 0.296236007206166 0.255149142030399 0.00935756740773286 0.000428455019573448
130 204.538597553014 203.966284431381 196.814478807207 195.985925748709 0.107902342943297 0.0921358481871326 0.00488629755977854 0.00893333427143261
139 175.080855272588 174.903918987497 171.070737994313 170.985207728591 -1.29585708037808 -1.27911934047264 1.35590306708264 1.39248280415904
129 212.884223019937 210.482453646013 191.593682303634 186.038074517213 0.16179898076963 0.120221204379956 0.0133487224311466 0.0664539515587421
139 199.319672725984 198.988365151005 193.958223567732 193.714224730549 -0.0225290158405469 -0.032256456998587 0.0390523413448136 0.0435853957123982
122 150.676313482212 150.565851524523 147.519156980614 147.471497524266 -3.27904165795008 -3.17848245156612 4.15290596272689 4.26521823591611
125 170.465374838353 169.81933398161 161.594578123619 160.263617856454 -0.851598501780668 -0.885384110586929 0.793849584204281 1.07656072658165
135 184.200438301077 183.826171191482 177.778254433272 177.377617309512 -0.533301250649546 -0.509754716591129 0.450721192525634 0.491923473902716
124 240.718958099496 239.404030176091 227.945553838718 223.748966988657 0.549793036936482 0.531863024671928 0.268914682833838 0.221259121691673
121 233.29697876124 230.478154417003 210.034737540218 194.495501024435 0.33236128982708 0.271609035370041 0.0248966578260479 0.00764747600169358
127 177.558949035523 177.150106495536 171.281671544154 171.009740454494 -0.746271934801411 -0.742957910216164 0.649164574690985 0.687633645190999
142 206.7213121911 206.258535046244 200.10225397083 199.581507202572 0.191302288139215 0.170618217832545 0.000107424060615813 -7.09794060185232e-05
135 299.121170109181 294.737327573448 273.769109947181 258.606976692091 0.752129690759227 0.811111973242519 1.13732688251321 0.976655976370239
131 399.402967458005 388.042874861636 348.92970196465 293.868322900225 0.740766174451484 0.713465950581349 1.81089809836249 1.44972983624984
121 210.144499239941 208.795211077813 195.784076991542 190.954899608651 0.152500329909023 0.138933162479311 0.00319064214386344 0.0272557375715223
121 224.692998176855 222.037650520366 202.894690331247 194.963414481108 0.267599897068852 0.232766368270801 0.00360148309891883 0.00473263480125752
129 160.127740914754 159.967382548787 156.131371469202 155.975771182573 -2.24471559596427 -2.19869731172028 2.60976340361071 2.76175211585678
136 195.614820716746 194.89200492895 187.432208802641 187.087429283748 -0.115192488692897 -0.136759957200455 0.109931110375555 0.121003142970949
122 170.180260121341 169.84216516078 164.154212488815 163.851675794352 -1.0409729098131 -1.03302987704342 0.981456107982012 1.04559234308886
115 861.742260220952 797.796647746976 722.297615356734 274.325430158885 0.649722262075319 0.488122975903038 2.88439110887748 0.984734772178626
125 224.083178818281 222.523326574521 208.32827691369 203.539801470115 0.324424605472963 0.358507278264006 0.025522777114702 0.00671802684132672
119 163.242940579729 162.967420243445 157.98355581837 157.756591070926 -1.44603423034356 -1.54983840404301 1.47244436312462 1.55127209793113
138 241.37067638786 239.870750069074 226.465714687916 223.488315793672 0.569686224247257 0.568066573249399 0.29650421881388 0.259986815249476
125 160.315656501224 160.130991888203 155.944304858724 155.803326242696 -1.97665051192021 -1.99966690049333 2.22104379301322 2.3260177161344
120 165.744242504811 164.531537601678 151.681906046802 149.718192736512 -0.744215609081736 -0.833844729813802 0.778252562791977 1.34548835547639
127 561.459228854495 522.951095007716 449.20835364632 301.481580746654 0.619758093144107 0.501015804676286 1.95835934678917 1.3385914439898
124 196.716944202735 196.142501459162 188.938537419723 187.989871505204 -0.0783231207144911 -0.102186873958016 0.0669567993224973 0.085101283859558
128 150.355232479965 150.266605861943 147.617286043616 147.574072890208 -4.09276072300674 -3.84511535686858 5.09909653307523 5.28392753173239
